date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-07,California,Alameda County,School,102,100.0,102,10
2020-03-07,California,Alameda County,Fitness Center,98,96.0,98,11
2020-03-07,California,Alameda County,Airport,97,94.0,98,12
2020-03-07,California,Alameda County,Big Box Stores,106,99.0,106,13
2020-03-07,California,Alameda County,Medical,95,82.0,96,14
2020-03-07,California,Alameda County,Colleges & Universities,89,,90,15
2020-03-07,California,Alameda County,Drug Store,96,90.0,96,16
2020-03-07,California,Alameda County,Residences,91,89.0,91,17
2020-03-07,California,Alameda County,Convenience Store,95,,95,18
2020-03-07,California,Alameda County,Hotel,93,100.0,92,19
2020-03-07,California,Alameda County,Metro Stations,92,,93,20
2020-03-07,California,Alameda County,Office,95,,95,21
2020-03-07,California,Alameda County,Travel & Transport,88,,88,22
2020-03-07,California,Alameda County,Hardware Stores,94,74.0,95,23
2020-03-07,California,Alameda County,Sports,102,102.0,102,24
2020-03-07,California,Alameda County,Banks,89,,90,25
2020-03-07,California,Alameda County,Alcohol,97,,98,26
2020-03-07,California,Alameda County,Government,106,,107,27
2020-03-07,California,Alameda County,Discount Stores,103,,104,28
2020-03-07,California,Alameda County,Bus,87,,87,29
2020-03-07,California,Solano County,Food,94,92.0,94,1
2020-03-07,California,Solano County,Shops & Services,84,81.0,84,2
2020-03-07,California,Solano County,Grocery,82,72.0,83,3
2020-03-07,California,Solano County,Fast Food Restaurants,95,83.0,95,4
2020-03-07,California,Solano County,Outdoors & Recreation,87,69.0,87,5
2020-03-07,California,Solano County,Gas Stations,77,,77,6
2020-03-07,California,Solano County,Professional & Other Places,101,93.0,102,7
2020-03-07,California,Solano County,Big Box Stores,86,,86,8
2020-03-07,California,Solano County,Nightlife Spots,96,,95,9
2020-03-07,California,Solano County,Arts & Entertainment,86,,86,10
2020-03-07,California,Solano County,Medical,91,,92,11
2020-03-07,California,Solano County,School,95,,95,12
2020-03-07,California,Solano County,Convenience Store,109,,110,13
2020-03-07,California,Solano County,Fitness Center,99,,99,14
2020-03-07,California,Solano County,Hardware Stores,92,,93,15
2020-03-07,California,Solano County,Residences,115,,116,16
2020-03-07,California,Solano County,Drug Store,102,,100,17
2020-03-07,California,Solano County,Sports,104,,105,18
2020-03-07,California,Solano County,Banks,89,,89,19
2020-03-07,California,San Mateo County,Airport,78,66.0,78,1
2020-03-07,California,San Mateo County,Shops & Services,92,80.0,92,2
2020-03-07,California,San Mateo County,Food,86,75.0,86,3
2020-03-07,California,San Mateo County,Outdoors & Recreation,76,82.0,76,4
2020-03-07,California,San Mateo County,Grocery,96,91.0,96,5
2020-03-07,California,San Mateo County,Professional & Other Places,84,84.0,84,6
2020-03-07,California,San Mateo County,Gas Stations,94,81.0,95,7
2020-03-07,California,San Mateo County,Fitness Center,87,,88,8
2020-03-07,California,San Mateo County,Office,78,120.0,77,9
2020-03-07,California,San Mateo County,School,83,74.0,84,10
2020-03-07,California,San Mateo County,Hotel,89,87.0,89,11
2020-03-07,California,San Mateo County,Travel & Transport,83,,84,12
2020-03-07,California,San Mateo County,Nightlife Spots,90,110.0,89,13
2020-03-07,California,San Mateo County,Medical,92,94.0,92,14
2020-03-07,California,San Mateo County,Fast Food Restaurants,86,,86,15
2020-03-07,California,San Mateo County,Big Box Stores,108,,109,16
2020-03-07,California,San Mateo County,Drug Store,103,102.0,103,17
2020-03-07,California,San Mateo County,Arts & Entertainment,75,,75,18
2020-03-07,California,San Mateo County,Residences,86,,86,19
2020-03-07,California,San Mateo County,Hardware Stores,93,,93,20
2020-03-07,California,San Mateo County,Metro Stations,91,,91,21
2020-03-07,California,San Mateo County,Sports,92,139.0,90,22
2020-03-07,California,San Mateo County,Convenience Store,80,,80,23
2020-03-07,California,San Mateo County,Government,95,,94,24
2020-03-07,California,San Mateo County,Banks,87,,87,25
2020-03-07,California,San Mateo County,Colleges & Universities,94,,93,26
2020-03-07,California,Napa County,Food,92,74.0,92,1
2020-03-07,California,Napa County,Professional & Other Places,84,104.0,83,2
2020-03-07,California,Napa County,Shops & Services,89,93.0,89,3
2020-03-07,California,Napa County,Outdoors & Recreation,79,95.0,78,4
2020-03-07,California,Napa County,Hotel,82,,82,5
2020-03-07,California,Napa County,Grocery,100,103.0,100,6
2020-03-07,California,Napa County,Nightlife Spots,82,,82,7
2020-03-07,California,Napa County,Big Box Stores,90,,91,8
2020-03-07,California,Contra Costa County,Food,94,83.0,95,1
2020-03-07,California,Contra Costa County,Shops & Services,94,89.0,94,2
2020-03-07,California,Contra Costa County,Grocery,97,96.0,97,3
2020-03-07,California,Contra Costa County,Outdoors & Recreation,82,72.0,83,4
2020-03-07,California,Contra Costa County,School,96,65.0,97,5
2020-03-07,California,Contra Costa County,Gas Stations,90,89.0,90,6
2020-03-07,California,Contra Costa County,Professional & Other Places,91,78.0,92,7
2020-03-07,California,Contra Costa County,Fast Food Restaurants,94,93.0,94,8
2020-03-07,California,Contra Costa County,Arts & Entertainment,106,90.0,106,9
2020-03-07,California,Contra Costa County,Fitness Center,93,92.0,93,10
2020-03-07,California,Contra Costa County,Medical,100,62.0,102,11
2020-03-07,California,Contra Costa County,Big Box Stores,98,105.0,98,12
2020-03-07,California,Contra Costa County,Nightlife Spots,93,,94,13
2020-03-07,California,Contra Costa County,Drug Store,95,65.0,96,14
2020-03-07,California,Contra Costa County,Residences,99,84.0,99,15
2020-03-07,California,Contra Costa County,Hardware Stores,92,93.0,92,16
2020-03-07,California,Contra Costa County,Convenience Store,88,,89,17
2020-03-07,California,Contra Costa County,Sports,79,67.0,80,18
2020-03-07,California,Contra Costa County,Travel & Transport,88,,89,19
2020-03-07,California,Contra Costa County,Banks,82,,82,20
2020-03-07,California,Contra Costa County,Hotel,93,,95,21
2020-03-07,California,Contra Costa County,Office,95,,94,22
2020-03-07,California,Contra Costa County,Colleges & Universities,77,,77,23
2020-03-07,California,Contra Costa County,Government,114,,114,24
2020-03-07,California,Contra Costa County,Discount Stores,91,,92,25
2020-03-07,California,Santa Clara County,Food,87,79.0,87,1
2020-03-07,California,Santa Clara County,Shops & Services,93,95.0,93,2
2020-03-07,California,Santa Clara County,Grocery,97,94.0,97,3
2020-03-07,California,Santa Clara County,Outdoors & Recreation,85,80.0,86,4
2020-03-07,California,Santa Clara County,Fitness Center,92,85.0,92,5
2020-03-07,California,Santa Clara County,School,91,82.0,92,6
2020-03-07,California,Santa Clara County,Professional & Other Places,85,93.0,85,7
2020-03-07,California,Santa Clara County,Gas Stations,85,83.0,85,8
2020-03-07,California,Santa Clara County,Arts & Entertainment,84,69.0,84,9
2020-03-07,California,Santa Clara County,Office,79,78.0,79,10
2020-03-07,California,Santa Clara County,Residences,91,79.0,91,11
2020-03-07,California,Santa Clara County,Big Box Stores,109,104.0,109,12
2020-03-07,California,Santa Clara County,Nightlife Spots,89,98.0,89,13
2020-03-07,California,Santa Clara County,Fast Food Restaurants,88,116.0,88,14
2020-03-07,California,Santa Clara County,Medical,87,84.0,87,15
2020-03-07,California,Santa Clara County,Colleges & Universities,80,65.0,80,16
2020-03-07,California,Santa Clara County,Airport,77,98.0,77,17
2020-03-07,California,Santa Clara County,Hotel,85,108.0,84,18
2020-03-07,California,Santa Clara County,Drug Store,96,93.0,96,19
2020-03-07,California,Santa Clara County,Convenience Store,90,,90,20
2020-03-07,California,Santa Clara County,Sports,99,96.0,99,21
2020-03-07,California,Santa Clara County,Hardware Stores,100,119.0,99,22
2020-03-07,California,Santa Clara County,Banks,90,,91,23
2020-03-07,California,Santa Clara County,Travel & Transport,75,,75,24
2020-03-07,California,Santa Clara County,Alcohol,101,,101,25
2020-03-07,California,Santa Clara County,Government,94,,94,26
2020-03-07,California,Santa Clara County,Discount Stores,108,,109,27
2020-03-08,California,Sonoma County,Food,95,82.0,96,1
2020-03-08,California,Sonoma County,Shops & Services,108,89.0,109,2
2020-03-08,California,Sonoma County,Outdoors & Recreation,93,105.0,92,3
2020-03-08,California,Sonoma County,Grocery,96,93.0,96,4
2020-03-08,California,Sonoma County,Professional & Other Places,102,81.0,103,5
2020-03-08,California,Sonoma County,Nightlife Spots,96,92.0,96,6
2020-03-08,California,Sonoma County,Arts & Entertainment,87,94.0,86,7
2020-03-08,California,Sonoma County,Gas Stations,104,107.0,104,8
2020-03-08,California,Sonoma County,Hotel,88,,89,9
2020-03-08,California,Sonoma County,Big Box Stores,107,,107,10
2020-03-08,California,Sonoma County,Fast Food Restaurants,98,,98,11
2020-03-08,California,Sonoma County,Hardware Stores,120,117.0,120,12
2020-03-08,California,Sonoma County,School,112,,114,13
2020-03-08,California,Sonoma County,Drug Store,130,,129,14
2020-03-08,California,Sonoma County,Convenience Store,96,,97,15
2020-03-08,California,Marin County,Outdoors & Recreation,100,110.0,100,1
2020-03-08,California,Marin County,Food,99,102.0,99,2
2020-03-08,California,Marin County,Shops & Services,111,93.0,112,3
2020-03-08,California,Marin County,Grocery,98,92.0,99,4
2020-03-08,California,Marin County,School,124,,124,5
2020-03-08,California,Marin County,Arts & Entertainment,100,,100,6
2020-03-08,California,Marin County,Nightlife Spots,96,,96,7
2020-03-08,California,Marin County,Gas Stations,91,,90,8
2020-03-08,California,San Mateo County,Airport,76,74.0,76,1
2020-03-08,California,San Mateo County,Shops & Services,95,86.0,95,2
2020-03-08,California,San Mateo County,Food,87,79.0,88,3
2020-03-08,California,San Mateo County,Outdoors & Recreation,102,99.0,102,4
2020-03-08,California,San Mateo County,Grocery,101,97.0,101,5
2020-03-08,California,San Mateo County,Professional & Other Places,87,74.0,88,6
2020-03-08,California,San Mateo County,Gas Stations,88,84.0,88,7
2020-03-08,California,San Mateo County,School,106,110.0,105,8
2020-03-08,California,San Mateo County,Nightlife Spots,101,,101,9
2020-03-08,California,San Mateo County,Hotel,82,,82,10
2020-03-08,California,San Mateo County,Fitness Center,95,,96,11
2020-03-08,California,San Mateo County,Big Box Stores,105,,104,12
2020-03-08,California,San Mateo County,Fast Food Restaurants,84,,84,13
2020-03-08,California,San Mateo County,Travel & Transport,72,,72,14
2020-03-08,California,San Mateo County,Residences,90,,89,15
2020-03-08,California,San Mateo County,Arts & Entertainment,82,,82,16
2020-03-08,California,San Mateo County,Office,91,,90,17
2020-03-08,California,San Mateo County,Drug Store,96,,96,18
2020-03-08,California,San Mateo County,Hardware Stores,121,,122,19
2020-03-08,California,San Mateo County,Medical,87,,86,20
2020-03-08,California,San Mateo County,Sports,108,156.0,105,21
2020-03-08,California,San Mateo County,Beach,88,,88,22
2020-03-08,California,San Mateo County,Convenience Store,98,,98,23
2020-03-08,California,San Mateo County,Metro Stations,84,,84,24
2020-03-08,California,Contra Costa County,Food,98,97.0,98,1
2020-03-08,California,Contra Costa County,Shops & Services,100,94.0,100,2
2020-03-08,California,Contra Costa County,Grocery,95,97.0,95,3
2020-03-08,California,Contra Costa County,Outdoors & Recreation,99,99.0,99,4
2020-03-08,California,Contra Costa County,Gas Stations,86,72.0,86,5
2020-03-08,California,Contra Costa County,School,95,106.0,95,6
2020-03-08,California,Contra Costa County,Arts & Entertainment,115,96.0,116,7
2020-03-08,California,Contra Costa County,Big Box Stores,97,83.0,98,8
2020-03-08,California,Contra Costa County,Professional & Other Places,97,101.0,97,9
2020-03-08,California,Contra Costa County,Fast Food Restaurants,88,,89,10
2020-03-08,California,Contra Costa County,Nightlife Spots,93,,93,11
2020-03-08,California,Contra Costa County,Hardware Stores,106,108.0,106,12
2020-03-08,California,Contra Costa County,Fitness Center,91,103.0,90,13
2020-03-08,California,Contra Costa County,Drug Store,110,139.0,108,14
2020-03-08,California,Contra Costa County,Residences,99,113.0,98,15
2020-03-08,California,Contra Costa County,Medical,95,,97,16
2020-03-08,California,Contra Costa County,Sports,98,94.0,98,17
2020-03-08,California,Contra Costa County,Convenience Store,92,,92,18
2020-03-08,California,Contra Costa County,Travel & Transport,91,,91,19
2020-03-08,California,Contra Costa County,Hotel,89,,90,20
2020-03-08,California,Contra Costa County,Discount Stores,96,,95,21
2020-03-08,California,San Francisco County,Food,83,100.0,82,1
2020-03-08,California,San Francisco County,Shops & Services,86,88.0,86,2
2020-03-08,California,San Francisco County,Outdoors & Recreation,91,103.0,90,3
2020-03-08,California,San Francisco County,Nightlife Spots,78,89.0,78,4
2020-03-08,California,San Francisco County,Arts & Entertainment,80,90.0,80,5
2020-03-08,California,San Francisco County,Grocery,95,107.0,95,6
2020-03-08,California,San Francisco County,Hotel,68,81.0,67,7
2020-03-08,California,San Francisco County,Fitness Center,85,83.0,85,8
2020-03-08,California,San Francisco County,Travel & Transport,79,101.0,78,9
2020-03-08,California,San Francisco County,Professional & Other Places,78,91.0,78,10
2020-03-08,California,San Francisco County,Residences,92,,93,11
2020-03-08,California,San Francisco County,Office,77,,76,12
2020-03-08,California,San Francisco County,Bus,102,103.0,102,13
2020-03-08,California,San Francisco County,Medical,85,,85,14
2020-03-08,California,San Francisco County,Colleges & Universities,95,,95,15
2020-03-08,California,San Francisco County,Drug Store,90,,91,16
2020-03-08,California,San Francisco County,Gas Stations,98,,98,17
2020-03-08,California,San Francisco County,Government,90,,90,18
2020-03-08,California,San Francisco County,Convenience Store,89,,90,19
2020-03-08,California,San Francisco County,Metro Stations,66,,67,20
2020-03-08,California,San Francisco County,Beach,103,,104,21
2020-03-08,California,San Francisco County,School,81,,81,22
2020-03-08,California,San Francisco County,Sports,118,,119,23
2020-03-08,California,San Francisco County,Fast Food Restaurants,95,,95,24
2020-03-08,California,San Francisco County,Light Rail Stations,75,,74,25
2020-03-08,California,San Francisco County,Alcohol,95,,97,26
2020-03-08,California,San Francisco County,Big Box Stores,98,,97,27
2020-03-08,California,Alameda County,Food,97,99.0,97,1
2020-03-08,California,Alameda County,Shops & Services,98,96.0,98,2
2020-03-08,California,Alameda County,Outdoors & Recreation,99,100.0,99,3
2020-03-08,California,Alameda County,Grocery,100,113.0,100,4
2020-03-08,California,Alameda County,Nightlife Spots,83,88.0,83,5
2020-03-08,California,Alameda County,Arts & Entertainment,83,104.0,83,6
2020-03-08,California,Alameda County,Gas Stations,92,81.0,92,7
2020-03-08,California,Alameda County,Big Box Stores,111,80.0,111,8
2020-03-08,California,Alameda County,Professional & Other Places,93,89.0,93,9
2020-03-08,California,Alameda County,Fast Food Restaurants,100,88.0,100,10
2020-03-08,California,Alameda County,School,103,92.0,103,11
2020-03-08,California,Alameda County,Airport,105,64.0,107,12
2020-03-08,California,Alameda County,Colleges & Universities,111,,112,13
2020-03-08,California,Alameda County,Fitness Center,95,113.0,94,14
2020-03-08,California,Alameda County,Residences,100,102.0,100,15
2020-03-08,California,Alameda County,Drug Store,114,102.0,115,16
2020-03-08,California,Alameda County,Medical,101,100.0,101,17
2020-03-08,California,Alameda County,Hotel,96,,96,18
2020-03-08,California,Alameda County,Convenience Store,83,,83,19
2020-03-08,California,Alameda County,Hardware Stores,116,112.0,116,20
2020-03-08,California,Alameda County,Sports,91,,91,21
2020-03-08,California,Alameda County,Travel & Transport,95,,95,22
2020-03-08,California,Alameda County,Metro Stations,82,,82,23
2020-03-08,California,Alameda County,Alcohol,95,,95,24
2020-03-08,California,Alameda County,Office,91,,91,25
2020-03-08,California,Alameda County,Discount Stores,111,,111,26
2020-03-08,California,Alameda County,Banks,81,,81,27
2020-03-08,California,Alameda County,Government,109,,107,28
2020-03-08,California,Alameda County,Bus,111,,111,29
2020-03-08,California,Napa County,Food,87,77.0,88,1
2020-03-08,California,Napa County,Professional & Other Places,79,99.0,78,2
2020-03-08,California,Napa County,Shops & Services,96,,96,3
2020-03-08,California,Napa County,Hotel,93,,92,4
2020-03-08,California,Napa County,Outdoors & Recreation,84,119.0,82,5
2020-03-08,California,Napa County,Grocery,98,146.0,95,6
2020-03-08,California,Napa County,Nightlife Spots,84,,84,7
2020-03-08,California,Napa County,Big Box Stores,105,,105,8
2020-03-08,California,Santa Clara County,Food,88,80.0,89,1
2020-03-08,California,Santa Clara County,Shops & Services,94,90.0,94,2
2020-03-08,California,Santa Clara County,Grocery,96,86.0,97,3
2020-03-08,California,Santa Clara County,Outdoors & Recreation,93,94.0,93,4
2020-03-08,California,Santa Clara County,Arts & Entertainment,90,80.0,90,5
2020-03-08,California,Santa Clara County,Professional & Other Places,86,73.0,86,6
2020-03-08,California,Santa Clara County,Nightlife Spots,97,68.0,98,7
2020-03-08,California,Santa Clara County,Big Box Stores,106,114.0,106,8
2020-03-08,California,Santa Clara County,Gas Stations,83,71.0,83,9
2020-03-08,California,Santa Clara County,Residences,92,64.0,93,10
2020-03-08,California,Santa Clara County,School,91,74.0,91,11
2020-03-08,California,Santa Clara County,Fitness Center,87,63.0,88,12
2020-03-08,California,Santa Clara County,Fast Food Restaurants,96,130.0,95,13
2020-03-08,California,Santa Clara County,Office,104,93.0,104,14
2020-03-08,California,Santa Clara County,Medical,95,104.0,95,15
2020-03-08,California,Santa Clara County,Airport,79,87.0,79,16
2020-03-08,California,Santa Clara County,Colleges & Universities,72,77.0,72,17
2020-03-08,California,Santa Clara County,Hotel,80,103.0,80,18
2020-03-08,California,Santa Clara County,Drug Store,108,124.0,107,19
2020-03-08,California,Santa Clara County,Convenience Store,91,,92,20
2020-03-08,California,Santa Clara County,Sports,108,92.0,108,21
2020-03-08,California,Santa Clara County,Hardware Stores,106,98.0,106,22
2020-03-08,California,Santa Clara County,Travel & Transport,77,,77,23
2020-03-08,California,Santa Clara County,Banks,83,,84,24
2020-03-08,California,Santa Clara County,Alcohol,98,,99,25
2020-03-08,California,Santa Clara County,Discount Stores,107,,108,26
2020-03-08,California,Santa Clara County,Government,114,,114,27
2020-03-08,California,Solano County,Food,103,100.0,103,1
2020-03-08,California,Solano County,Shops & Services,98,86.0,99,2
2020-03-08,California,Solano County,Grocery,97,92.0,97,3
2020-03-08,California,Solano County,Outdoors & Recreation,102,101.0,102,4
2020-03-08,California,Solano County,Fast Food Restaurants,102,110.0,102,5
2020-03-08,California,Solano County,Gas Stations,91,97.0,90,6
2020-03-08,California,Solano County,Big Box Stores,104,,103,7
2020-03-08,California,Solano County,Arts & Entertainment,87,,88,8
2020-03-08,California,Solano County,Professional & Other Places,99,,101,9
2020-03-08,California,Solano County,Nightlife Spots,98,,98,10
2020-03-08,California,Solano County,School,104,,104,11
2020-03-08,California,Solano County,Medical,112,,111,12
2020-03-08,California,Solano County,Convenience Store,107,,107,13
2020-03-08,California,Solano County,Hardware Stores,108,,110,14
2020-03-08,California,Solano County,Fitness Center,106,,106,15
2020-03-08,California,Solano County,Sports,135,,136,16
2020-03-08,California,Solano County,Residences,99,,100,17
2020-03-09,California,Solano County,Food,99,88.0,99,1
2020-03-09,California,Solano County,Shops & Services,96,95.0,96,2
2020-03-09,California,Solano County,Grocery,106,94.0,106,3
2020-03-09,California,Solano County,Outdoors & Recreation,111,111.0,111,4
2020-03-09,California,Solano County,Medical,111,97.0,112,5
2020-03-09,California,Solano County,Fast Food Restaurants,101,101.0,101,6
2020-03-09,California,Solano County,School,124,128.0,124,7
2020-03-09,California,Solano County,Gas Stations,87,84.0,87,8
2020-03-09,California,Solano County,Professional & Other Places,110,117.0,109,9
2020-03-09,California,Solano County,Big Box Stores,118,,119,10
2020-03-09,California,Solano County,Government,130,,131,11
2020-03-09,California,Solano County,Nightlife Spots,100,,101,12
2020-03-09,California,Solano County,Convenience Store,109,,111,13
2020-03-09,California,Solano County,Arts & Entertainment,75,,75,14
2020-03-09,California,Solano County,Fitness Center,109,,110,15
2020-03-09,California,Solano County,Hardware Stores,115,,119,16
2020-03-09,California,San Mateo County,Airport,68,67.0,68,1
2020-03-09,California,San Mateo County,Shops & Services,94,87.0,94,2
2020-03-09,California,San Mateo County,Food,88,91.0,88,3
2020-03-09,California,San Mateo County,Outdoors & Recreation,88,98.0,88,4
2020-03-09,California,San Mateo County,Grocery,110,116.0,109,5
2020-03-09,California,San Mateo County,Office,66,78.0,66,6
2020-03-09,California,San Mateo County,Professional & Other Places,91,71.0,91,7
2020-03-09,California,San Mateo County,School,117,108.0,117,8
2020-03-09,California,San Mateo County,Medical,111,102.0,111,9
2020-03-09,California,San Mateo County,Gas Stations,98,83.0,99,10
2020-03-09,California,San Mateo County,Fitness Center,94,109.0,94,11
2020-03-09,California,San Mateo County,Travel & Transport,70,,69,12
2020-03-09,California,San Mateo County,Hotel,78,,78,13
2020-03-09,California,San Mateo County,Fast Food Restaurants,93,,93,14
2020-03-09,California,San Mateo County,Drug Store,122,145.0,121,15
2020-03-09,California,San Mateo County,Residences,95,,95,16
2020-03-09,California,San Mateo County,Colleges & Universities,117,,115,17
2020-03-09,California,San Mateo County,Government,125,,124,18
2020-03-09,California,San Mateo County,Nightlife Spots,70,,70,19
2020-03-09,California,San Mateo County,Metro Stations,95,,95,20
2020-03-09,California,San Mateo County,Arts & Entertainment,91,,91,21
2020-03-09,California,San Mateo County,Big Box Stores,86,,87,22
2020-03-09,California,San Mateo County,Hardware Stores,100,115.0,99,23
2020-03-09,California,San Mateo County,Convenience Store,99,,99,24
2020-03-09,California,San Mateo County,Sports,110,,108,25
2020-03-09,California,San Mateo County,Banks,106,,106,26
2020-03-09,California,Sonoma County,Food,93,95.0,93,1
2020-03-09,California,Sonoma County,Shops & Services,104,113.0,103,2
2020-03-09,California,Sonoma County,Outdoors & Recreation,100,121.0,99,3
2020-03-09,California,Sonoma County,Grocery,111,115.0,111,4
2020-03-09,California,Sonoma County,Professional & Other Places,87,102.0,86,5
2020-03-09,California,Sonoma County,Medical,102,86.0,104,6
2020-03-09,California,Sonoma County,Nightlife Spots,90,98.0,89,7
2020-03-09,California,Sonoma County,Gas Stations,88,70.0,89,8
2020-03-09,California,Sonoma County,School,111,,112,9
2020-03-09,California,Sonoma County,Arts & Entertainment,84,87.0,84,10
2020-03-09,California,Sonoma County,Fast Food Restaurants,110,,110,11
2020-03-09,California,Sonoma County,Hotel,82,119.0,80,12
2020-03-09,California,Sonoma County,Colleges & Universities,117,,118,13
2020-03-09,California,Sonoma County,Fitness Center,109,,110,14
2020-03-09,California,Sonoma County,Big Box Stores,104,,104,15
2020-03-09,California,Sonoma County,Hardware Stores,90,83.0,90,16
2020-03-09,California,Sonoma County,Convenience Store,105,,106,17
2020-03-09,California,Sonoma County,Drug Store,119,143.0,117,18
2020-03-09,California,Marin County,Outdoors & Recreation,92,108.0,91,1
2020-03-09,California,Marin County,Food,92,98.0,91,2
2020-03-09,California,Marin County,Shops & Services,97,117.0,95,3
2020-03-09,California,Marin County,Grocery,106,103.0,107,4
2020-03-09,California,Marin County,School,111,,112,5
2020-03-09,California,Marin County,Medical,114,,116,6
2020-03-09,California,Marin County,Gas Stations,99,134.0,96,7
2020-03-09,California,Napa County,Food,96,96.0,96,1
2020-03-09,California,Napa County,Professional & Other Places,97,70.0,98,2
2020-03-09,California,Napa County,Outdoors & Recreation,107,124.0,106,3
2020-03-09,California,Napa County,Shops & Services,99,94.0,99,4
2020-03-09,California,Napa County,Hotel,98,,97,5
2020-03-09,California,Napa County,Grocery,102,,104,6
2020-03-09,California,Alameda County,Food,95,92.0,95,1
2020-03-09,California,Alameda County,Shops & Services,95,93.0,95,2
2020-03-09,California,Alameda County,Outdoors & Recreation,97,100.0,97,3
2020-03-09,California,Alameda County,Grocery,107,102.0,108,4
2020-03-09,California,Alameda County,Medical,112,115.0,112,5
2020-03-09,California,Alameda County,School,116,115.0,116,6
2020-03-09,California,Alameda County,Professional & Other Places,113,120.0,113,7
2020-03-09,California,Alameda County,Office,110,97.0,110,8
2020-03-09,California,Alameda County,Gas Stations,103,85.0,104,9
2020-03-09,California,Alameda County,Colleges & Universities,102,107.0,102,10
2020-03-09,California,Alameda County,Fast Food Restaurants,102,90.0,103,11
2020-03-09,California,Alameda County,Fitness Center,102,68.0,103,12
2020-03-09,California,Alameda County,Airport,72,94.0,72,13
2020-03-09,California,Alameda County,Arts & Entertainment,90,109.0,89,14
2020-03-09,California,Alameda County,Nightlife Spots,88,87.0,88,15
2020-03-09,California,Alameda County,Big Box Stores,109,133.0,109,16
2020-03-09,California,Alameda County,Travel & Transport,94,110.0,93,17
2020-03-09,California,Alameda County,Residences,104,97.0,104,18
2020-03-09,California,Alameda County,Drug Store,111,118.0,111,19
2020-03-09,California,Alameda County,Convenience Store,104,,104,20
2020-03-09,California,Alameda County,Metro Stations,84,118.0,84,21
2020-03-09,California,Alameda County,Government,131,115.0,131,22
2020-03-09,California,Alameda County,Hotel,89,,89,23
2020-03-09,California,Alameda County,Hardware Stores,99,92.0,99,24
2020-03-09,California,Alameda County,Banks,115,,116,25
2020-03-09,California,Alameda County,Sports,109,116.0,109,26
2020-03-09,California,Alameda County,Alcohol,100,,100,27
2020-03-09,California,Alameda County,Bus,101,,101,28
2020-03-09,California,Contra Costa County,Food,101,105.0,101,1
2020-03-09,California,Contra Costa County,Shops & Services,100,105.0,100,2
2020-03-09,California,Contra Costa County,Grocery,113,120.0,112,3
2020-03-09,California,Contra Costa County,Outdoors & Recreation,99,100.0,99,4
2020-03-09,California,Contra Costa County,School,116,121.0,116,5
2020-03-09,California,Contra Costa County,Medical,112,102.0,113,6
2020-03-09,California,Contra Costa County,Gas Stations,99,86.0,100,7
2020-03-09,California,Contra Costa County,Professional & Other Places,108,92.0,109,8
2020-03-09,California,Contra Costa County,Fast Food Restaurants,100,75.0,101,9
2020-03-09,California,Contra Costa County,Fitness Center,96,110.0,95,10
2020-03-09,California,Contra Costa County,Big Box Stores,107,119.0,107,11
2020-03-09,California,Contra Costa County,Colleges & Universities,137,,139,12
2020-03-09,California,Contra Costa County,Office,109,108.0,109,13
2020-03-09,California,Contra Costa County,Residences,103,105.0,103,14
2020-03-09,California,Contra Costa County,Convenience Store,111,130.0,110,15
2020-03-09,California,Contra Costa County,Drug Store,113,115.0,112,16
2020-03-09,California,Contra Costa County,Arts & Entertainment,99,100.0,99,17
2020-03-09,California,Contra Costa County,Hardware Stores,95,90.0,95,18
2020-03-09,California,Contra Costa County,Nightlife Spots,101,,101,19
2020-03-09,California,Contra Costa County,Travel & Transport,91,,91,20
2020-03-09,California,Contra Costa County,Government,147,211.0,144,21
2020-03-09,California,Contra Costa County,Banks,122,131.0,121,22
2020-03-09,California,Contra Costa County,Sports,86,93.0,86,23
2020-03-09,California,Contra Costa County,Hotel,103,,103,24
2020-03-09,California,Contra Costa County,Metro Stations,91,,90,25
2020-03-09,California,Contra Costa County,Discount Stores,112,,114,26
2020-03-09,California,Santa Clara County,Food,90,84.0,90,1
2020-03-09,California,Santa Clara County,Shops & Services,92,91.0,92,2
2020-03-09,California,Santa Clara County,Office,80,88.0,80,3
2020-03-09,California,Santa Clara County,Outdoors & Recreation,101,96.0,101,4
2020-03-09,California,Santa Clara County,Grocery,101,106.0,101,5
2020-03-09,California,Santa Clara County,School,114,113.0,114,6
2020-03-09,California,Santa Clara County,Medical,107,106.0,107,7
2020-03-09,California,Santa Clara County,Colleges & Universities,84,84.0,84,8
2020-03-09,California,Santa Clara County,Professional & Other Places,94,104.0,94,9
2020-03-09,California,Santa Clara County,Gas Stations,99,95.0,100,10
2020-03-09,California,Santa Clara County,Fitness Center,99,95.0,99,11
2020-03-09,California,Santa Clara County,Residences,97,89.0,97,12
2020-03-09,California,Santa Clara County,Airport,77,85.0,77,13
2020-03-09,California,Santa Clara County,Fast Food Restaurants,99,86.0,99,14
2020-03-09,California,Santa Clara County,Arts & Entertainment,91,107.0,91,15
2020-03-09,California,Santa Clara County,Big Box Stores,104,130.0,103,16
2020-03-09,California,Santa Clara County,Nightlife Spots,95,88.0,95,17
2020-03-09,California,Santa Clara County,Drug Store,113,107.0,113,18
2020-03-09,California,Santa Clara County,Convenience Store,106,,106,19
2020-03-09,California,Santa Clara County,Hotel,74,115.0,73,20
2020-03-09,California,Santa Clara County,Travel & Transport,83,,84,21
