system:time_start,Alameda,Contra Costa,Marin,Napa,Santa Clara,San Francisco,San Mateo,Solano,Sonoma
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 9, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 10, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 11, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 12, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 13, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0.014
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 14, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 15, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 16, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 17, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 18, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 19, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 20, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0.032,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 21, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0.535,0,0,0,0,0,0.651,0,0
"Feb 22, 2020",0.808,0,0,0,0,0,0.644,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 22, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 23, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 24, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 25, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 26, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 27, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 28, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
"Feb 29, 2020",0,0,0,0,0,0,0,0,0
